codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_status,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_ano,ocorrencia_tipo,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pais_fabricante,aeronave_registro_segmento,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_nome,fator_aspecto,fator_condicionante,fator_area
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,CAPACITAÇÃO E TREINAMENTO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,COORDENAÇÃO DE CABINE,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,CULTURA ORGANIZACIONAL,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,RELAÇÕES INTERPESSOAIS,ASPECTO PSICOLÓGICO,PSICOSSOCIAL,FATOR HUMANO
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,SISTEMAS DE APOIO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
53559,53559,53559,53559,53559,ACIDENTE,GUARDA-MOR,MG,****,2015-11-10,21:04:00,FINALIZADA,0,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,DESTRUÍDA,4,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53565,53565,53565,53565,53565,ACIDENTE,SIRINHAÉM,PE,****,2015-11-11,17:55:00,FINALIZADA,2,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,ROBINSON HELICOPTER,TURBOEIXO,MONOMOTOR,BRASIL,PARTICULAR,CRUZEIRO,PRIVADA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53565,53565,53565,53565,53565,ACIDENTE,SIRINHAÉM,PE,****,2015-11-11,17:55:00,FINALIZADA,2,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,ROBINSON HELICOPTER,TURBOEIXO,MONOMOTOR,BRASIL,PARTICULAR,CRUZEIRO,PRIVADA,SUBSTANCIAL,0,FABRICAÇÃO,ASPECTO DE FABRICAÇÃO,***,FATOR MATERIAL
53565,53565,53565,53565,53565,ACIDENTE,SIRINHAÉM,PE,****,2015-11-11,17:55:00,FINALIZADA,2,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,ROBINSON HELICOPTER,TURBOEIXO,MONOMOTOR,BRASIL,PARTICULAR,CRUZEIRO,PRIVADA,SUBSTANCIAL,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
53565,53565,53565,53565,53565,ACIDENTE,SIRINHAÉM,PE,****,2015-11-11,17:55:00,FINALIZADA,2,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,ROBINSON HELICOPTER,TURBOEIXO,MONOMOTOR,BRASIL,PARTICULAR,CRUZEIRO,PRIVADA,SUBSTANCIAL,0,OUTRO FATOR,OUTRO,***,OUTRO
53565,53565,53565,53565,53565,ACIDENTE,SIRINHAÉM,PE,****,2015-11-11,17:55:00,FINALIZADA,2,1,2015,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,ROBINSON HELICOPTER,TURBOEIXO,MONOMOTOR,BRASIL,PARTICULAR,CRUZEIRO,PRIVADA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53568,53568,53568,53568,53568,INCIDENTE GRAVE,MANAUS,AM,SWFN,2015-11-17,17:55:00,FINALIZADA,1,1,2015,COM TREM DE POUSO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53568,53568,53568,53568,53568,INCIDENTE GRAVE,MANAUS,AM,SWFN,2015-11-17,17:55:00,FINALIZADA,1,1,2015,COM TREM DE POUSO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53568,53568,53568,53568,53568,INCIDENTE GRAVE,MANAUS,AM,SWFN,2015-11-17,17:55:00,FINALIZADA,1,1,2015,COM TREM DE POUSO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53572,53572,53572,53572,53572,ACIDENTE,MIRACATU,SP,****,2015-11-17,15:55:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE EM VOO,AVIÃO,CHINCUL SACAIFI,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53572,53572,53572,53572,53572,ACIDENTE,MIRACATU,SP,****,2015-11-17,15:55:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE EM VOO,AVIÃO,CHINCUL SACAIFI,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53572,53572,53572,53572,53572,ACIDENTE,MIRACATU,SP,****,2015-11-17,15:55:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE EM VOO,AVIÃO,CHINCUL SACAIFI,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53572,53572,53572,53572,53572,ACIDENTE,MIRACATU,SP,****,2015-11-17,15:55:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE EM VOO,AVIÃO,CHINCUL SACAIFI,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,INFRAESTRUTURA AEROPORTUÁRIA,INFRAESTRUTURA AEROPORTUÁRIA,***,FATOR OPERACIONAL
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,PROCESSOS ORGANIZACIONAIS,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
53571,53571,53571,53571,53571,ACIDENTE,GARIBALDI,RS,SSGA,2015-11-21,19:30:00,FINALIZADA,2,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,AERO BOERO,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53574,53574,53574,53574,53574,ACIDENTE,JUNDIAÍ,SP,****,2015-11-27,13:05:00,FINALIZADA,1,1,2015,PANE SECA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,APROXIMAÇÃO FINAL,INSTRUÇÃO,SUBSTANCIAL,0,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53574,53574,53574,53574,53574,ACIDENTE,JUNDIAÍ,SP,****,2015-11-27,13:05:00,FINALIZADA,1,1,2015,PANE SECA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,APROXIMAÇÃO FINAL,INSTRUÇÃO,SUBSTANCIAL,0,INDISCIPLINA DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53574,53574,53574,53574,53574,ACIDENTE,JUNDIAÍ,SP,****,2015-11-27,13:05:00,FINALIZADA,1,1,2015,PANE SECA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,APROXIMAÇÃO FINAL,INSTRUÇÃO,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53574,53574,53574,53574,53574,ACIDENTE,JUNDIAÍ,SP,****,2015-11-27,13:05:00,FINALIZADA,1,1,2015,PANE SECA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,APROXIMAÇÃO FINAL,INSTRUÇÃO,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53574,53574,53574,53574,53574,ACIDENTE,JUNDIAÍ,SP,****,2015-11-27,13:05:00,FINALIZADA,1,1,2015,PANE SECA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,INSTRUÇÃO,APROXIMAÇÃO FINAL,INSTRUÇÃO,SUBSTANCIAL,0,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,FADIGA,ASPECTO MÉDICO,***,FATOR HUMANO
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,INFLUÊNCIA DO MEIO AMBIENTE,***,***,***
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,PROCESSOS ORGANIZACIONAIS,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53576,53576,53576,53576,53576,ACIDENTE,SÃO VICENTE DO SUL,RS,****,2015-11-29,20:30:00,FINALIZADA,0,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,1,USO ILÍCITO DE DROGAS,ASPECTO MÉDICO,***,FATOR HUMANO
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,CAPACITAÇÃO E TREINAMENTO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,CONDIÇÕES METEOROLÓGICAS ADVERSAS,ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL,***,FATOR OPERACIONAL
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,INSTRUÇÃO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,MOTIVAÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
53625,53625,53625,53625,53625,ACIDENTE,TRINDADE,GO,****,2015-12-06,13:10:00,FINALIZADA,3,1,2015,VOO CONTROLADO CONTRA O TERRENO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DESCIDA,PRIVADA,DESTRUÍDA,3,RELAÇÕES INTERPESSOAIS,ASPECTO PSICOLÓGICO,PSICOSSOCIAL,FATOR HUMANO
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,2015-12-06,15:00:00,FINALIZADA,1,1,2015,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,2015-12-06,15:00:00,FINALIZADA,1,1,2015,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,2015-12-06,15:00:00,FINALIZADA,1,1,2015,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,2015-12-06,15:00:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,2015-12-06,15:00:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,2015-12-06,15:00:00,FINALIZADA,1,1,2015,PERDA DE CONTROLE NO SOLO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
53628,53628,53628,53628,53628,ACIDENTE,AGUAÍ,SP,****,2015-12-08,14:30:00,FINALIZADA,1,1,2015,FALHA DO MOTOR EM VOO,AVIÃO,EMBRAER,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
